Pt.        Date      Time        RT/s       R/Omiga    
  107  2018_02_06  10_17_41  1061.0     106.567320
  108  2018_02_06  10_17_51  1071.0     106.550460
  109  2018_02_06  10_18_01  1081.0     106.533400
  110  2018_02_06  10_18_11  1091.0     106.516190
  111  2018_02_06  10_18_21  1101.0     106.499860
  112  2018_02_06  10_18_31  1111.0     106.482850
  113  2018_02_06  10_18_41  1121.0     106.466350
  114  2018_02_06  10_18_51  1131.0     106.449290
  115  2018_02_06  10_19_01  1141.0     106.432630
  116  2018_02_06  10_19_11  1151.0     106.415890
  117  2018_02_06  10_19_21  1161.0     106.398740
  118  2018_02_06  10_19_31  1171.0     106.381770
  119  2018_02_06  10_19_41  1181.0     106.364680
  120  2018_02_06  10_19_51  1191.0     106.348230
  121  2018_02_06  10_20_01  1201.0     106.330640
  122  2018_02_06  10_20_11  1211.0     106.313570
  123  2018_02_06  10_20_21  1221.0     106.296690
  124  2018_02_06  10_20_31  1231.0     106.279770
  125  2018_02_06  10_20_41  1241.0     106.262910
  126  2018_02_06  10_20_51  1251.0     106.245940
  127  2018_02_06  10_21_01  1261.0     106.228900
  128  2018_02_06  10_21_11  1271.0     106.211720
  129  2018_02_06  10_21_21  1281.0     106.194920
  130  2018_02_06  10_21_31  1291.0     106.177710
  131  2018_02_06  10_21_41  1301.0     106.160890
  132  2018_02_06  10_21_51  1311.0     106.143760
  133  2018_02_06  10_22_01  1321.0     106.126850
  134  2018_02_06  10_22_11  1331.0     106.110490
  135  2018_02_06  10_22_21  1341.0     106.093400
  136  2018_02_06  10_22_31  1351.0     106.076540
  137  2018_02_06  10_22_41  1361.0     106.060390
  138  2018_02_06  10_22_51  1371.0     106.043740
  139  2018_02_06  10_23_01  1381.0     106.026970
  140  2018_02_06  10_23_11  1391.0     106.011050
  141  2018_02_06  10_23_21  1401.0     105.994130
  142  2018_02_06  10_23_31  1411.0     105.977890
  143  2018_02_06  10_23_41  1421.0     105.962240
  144  2018_02_06  10_23_51  1431.0     105.945940
  145  2018_02_06  10_24_01  1441.0     105.930020
  146  2018_02_06  10_24_11  1451.0     105.914070
  147  2018_02_06  10_24_21  1461.0     105.898130
  148  2018_02_06  10_24_31  1471.0     105.882910
  149  2018_02_06  10_24_41  1481.0     105.867050
  150  2018_02_06  10_24_51  1491.0     105.851690
  151  2018_02_06  10_25_01  1501.0     105.836360
  152  2018_02_06  10_25_11  1511.0     105.820940
  153  2018_02_06  10_25_21  1521.0     105.805790
  154  2018_02_06  10_25_31  1531.0     105.790990
  155  2018_02_06  10_25_41  1541.0     105.776100
  156  2018_02_06  10_25_51  1551.0     105.761330
  157  2018_02_06  10_26_01  1561.0     105.746960
  158  2018_02_06  10_26_11  1571.0     105.732280
  159  2018_02_06  10_26_21  1581.0     105.718590
  160  2018_02_06  10_26_31  1591.0     105.703680
  161  2018_02_06  10_26_41  1601.0     105.689670
  162  2018_02_06  10_26_51  1611.0     105.675390
  163  2018_02_06  10_27_01  1621.0     105.661500
  164  2018_02_06  10_27_11  1631.0     105.647430
  165  2018_02_06  10_27_21  1641.0     105.634100
  166  2018_02_06  10_27_31  1651.0     105.619890
  167  2018_02_06  10_27_41  1661.0     105.606490
  168  2018_02_06  10_27_51  1671.0     105.593040
  169  2018_02_06  10_28_01  1681.0     105.579890
  170  2018_02_06  10_28_11  1691.0     105.566940
  171  2018_02_06  10_28_21  1701.0     105.553980
  172  2018_02_06  10_28_31  1711.0     105.540470
  173  2018_02_06  10_28_41  1721.0     105.528020
  174  2018_02_06  10_28_51  1731.0     105.515360
  175  2018_02_06  10_29_01  1741.0     105.503030
  176  2018_02_06  10_29_11  1751.0     105.490780
  177  2018_02_06  10_29_21  1761.0     105.478240
  178  2018_02_06  10_29_31  1771.0     105.465760
  179  2018_02_06  10_29_41  1781.0     105.453920
  180  2018_02_06  10_29_51  1791.0     105.441620
  181  2018_02_06  10_30_01  1801.0     105.430140
  182  2018_02_06  10_30_11  1811.0     105.418480
  183  2018_02_06  10_30_21  1821.0     105.406470
  184  2018_02_06  10_30_31  1831.0     105.394860
  185  2018_02_06  10_30_41  1841.0     105.383470
  186  2018_02_06  10_30_51  1851.0     105.372280
  187  2018_02_06  10_31_01  1861.0     105.361210
  188  2018_02_06  10_31_11  1871.0     105.350490
  189  2018_02_06  10_31_21  1881.0     105.339150
  190  2018_02_06  10_31_31  1891.0     105.327850
  191  2018_02_06  10_31_41  1901.0     105.316950
  192  2018_02_06  10_31_51  1911.0     105.306410
  193  2018_02_06  10_32_01  1921.0     105.295630
  194  2018_02_06  10_32_11  1931.0     105.285580
  195  2018_02_06  10_32_21  1941.0     105.275130
  196  2018_02_06  10_32_31  1951.0     105.264590
  197  2018_02_06  10_32_41  1961.0     105.254860
  198  2018_02_06  10_32_51  1971.0     105.243970
  199  2018_02_06  10_33_01  1981.0     105.234100
  200  2018_02_06  10_33_11  1991.0     105.224170
  201  2018_02_06  10_33_21  2001.0     105.214450
  202  2018_02_06  10_33_31  2011.0     105.204850
  203  2018_02_06  10_33_41  2021.0     105.195040
  204  2018_02_06  10_33_51  2031.0     105.185350
  205  2018_02_06  10_34_01  2041.0     105.175540
  206  2018_02_06  10_34_11  2051.0     105.166260
  207  2018_02_06  10_34_21  2061.0     105.157010
  208  2018_02_06  10_34_31  2071.0     105.147700
  209  2018_02_06  10_34_41  2081.0     105.139240
  210  2018_02_06  10_34_51  2091.0     105.129200
  211  2018_02_06  10_35_01  2101.0     105.120300
  212  2018_02_06  10_35_11  2111.0     105.111280
  213  2018_02_06  10_35_21  2121.0     105.102180
  214  2018_02_06  10_35_31  2131.0     105.093840
  215  2018_02_06  10_35_41  2141.0     105.085170
  216  2018_02_06  10_35_51  2151.0     105.076630
  217  2018_02_06  10_36_01  2161.0     105.068140
  218  2018_02_06  10_36_11  2171.0     105.059920
  219  2018_02_06  10_36_21  2181.0     105.051630
  220  2018_02_06  10_36_31  2191.0     105.043000
  221  2018_02_06  10_36_41  2201.0     105.035010
  222  2018_02_06  10_36_51  2211.0     105.026730
  223  2018_02_06  10_37_01  2221.0     105.018330
  224  2018_02_06  10_37_11  2231.0     105.010870
  225  2018_02_06  10_37_21  2241.0     105.002730
  226  2018_02_06  10_37_31  2251.0     104.994980
  227  2018_02_06  10_37_41  2261.0     104.986930
  228  2018_02_06  10_37_51  2271.0     104.979500
  229  2018_02_06  10_38_01  2281.0     104.971840
  230  2018_02_06  10_38_11  2291.0     104.964440
  231  2018_02_06  10_38_21  2301.0     104.957540
  232  2018_02_06  10_38_31  2311.0     104.949720
  233  2018_02_06  10_38_41  2321.0     104.942380
  234  2018_02_06  10_38_51  2331.0     104.934600
  235  2018_02_06  10_39_01  2341.0     104.927960
  236  2018_02_06  10_39_11  2351.0     104.921060
  237  2018_02_06  10_39_21  2361.0     104.913750
  238  2018_02_06  10_39_31  2371.0     104.906760
  239  2018_02_06  10_39_41  2381.0     104.899590
  240  2018_02_06  10_39_51  2391.0     104.892720
  241  2018_02_06  10_40_01  2401.0     104.885380
  242  2018_02_06  10_40_11  2411.0     104.878980
  243  2018_02_06  10_40_21  2421.0     104.872100
  244  2018_02_06  10_40_31  2431.0     104.865470
  245  2018_02_06  10_40_41  2441.0     104.858390
  246  2018_02_06  10_40_51  2451.0     104.851630
  247  2018_02_06  10_41_01  2461.0     104.845020
  248  2018_02_06  10_41_11  2471.0     104.838770
  249  2018_02_06  10_41_21  2481.0     104.832840
  250  2018_02_06  10_41_31  2491.0     104.826490
  251  2018_02_06  10_41_41  2501.0     104.819860
  252  2018_02_06  10_41_51  2511.0     104.813540
  253  2018_02_06  10_42_01  2521.0     104.806930
  254  2018_02_06  10_42_11  2531.0     104.800770
  255  2018_02_06  10_42_21  2541.0     104.794980
  256  2018_02_06  10_42_31  2551.0     104.788730
  257  2018_02_06  10_42_41  2561.0     104.782530
  258  2018_02_06  10_42_51  2571.0     104.777540
  259  2018_02_06  10_43_01  2581.0     104.771020
  260  2018_02_06  10_43_11  2591.0     104.765410
  261  2018_02_06  10_43_21  2601.0     104.758950
  262  2018_02_06  10_43_31  2611.0     104.753130
  263  2018_02_06  10_43_41  2621.0     104.748020
  264  2018_02_06  10_43_51  2631.0     104.742530
  265  2018_02_06  10_44_01  2641.0     104.736540
  266  2018_02_06  10_44_11  2651.0     104.731570
  267  2018_02_06  10_44_21  2661.0     104.725670
  268  2018_02_06  10_44_31  2671.0     104.720300
  269  2018_02_06  10_44_41  2681.0     104.714570
  270  2018_02_06  10_44_51  2691.0     104.709490
  271  2018_02_06  10_45_01  2701.0     104.704080
  272  2018_02_06  10_45_11  2711.0     104.698800
  273  2018_02_06  10_45_21  2721.0     104.693890
  274  2018_02_06  10_45_31  2731.0     104.688460
  275  2018_02_06  10_45_41  2741.0     104.683120
  276  2018_02_06  10_45_51  2751.0     104.678330
  277  2018_02_06  10_46_01  2761.0     104.673310
  278  2018_02_06  10_46_11  2771.0     104.668550
  279  2018_02_06  10_46_21  2781.0     104.663590
  280  2018_02_06  10_46_31  2791.0     104.658480
  281  2018_02_06  10_46_41  2801.0     104.653570
  282  2018_02_06  10_46_51  2811.0     104.648840
  283  2018_02_06  10_47_01  2821.0     104.643730
  284  2018_02_06  10_47_11  2831.0     104.639470
  285  2018_02_06  10_47_21  2841.0     104.635070
  286  2018_02_06  10_47_31  2851.0     104.630130
  287  2018_02_06  10_47_41  2861.0     104.625670
  288  2018_02_06  10_47_51  2871.0     104.621120
  289  2018_02_06  10_48_01  2881.0     104.616570
  290  2018_02_06  10_48_11  2891.0     104.612040
  291  2018_02_06  10_48_21  2901.0     104.607960
  292  2018_02_06  10_48_31  2911.0     104.602910
  293  2018_02_06  10_48_41  2921.0     104.598500
  294  2018_02_06  10_48_51  2931.0     104.594450
  295  2018_02_06  10_49_01  2941.0     104.590050
  296  2018_02_06  10_49_11  2951.0     104.586020
  297  2018_02_06  10_49_21  2961.0     104.581740
  298  2018_02_06  10_49_31  2971.0     104.577740
  299  2018_02_06  10_49_41  2981.0     104.573750
  300  2018_02_06  10_49_51  2991.0     104.569370
  301  2018_02_06  10_50_01  3001.0     104.564760
  302  2018_02_06  10_50_11  3011.0     104.561120
  303  2018_02_06  10_50_21  3021.0     104.557330
  304  2018_02_06  10_50_31  3031.0     104.553010
  305  2018_02_06  10_50_41  3041.0     104.548900
  306  2018_02_06  10_50_51  3051.0     104.545140
  307  2018_02_06  10_51_01  3061.0     104.541530
  308  2018_02_06  10_51_11  3071.0     104.537620
  309  2018_02_06  10_51_21  3081.0     104.533920
  310  2018_02_06  10_51_31  3091.0     104.530080
  311  2018_02_06  10_51_41  3101.0     104.526140
  312  2018_02_06  10_51_51  3111.0     104.522880
  313  2018_02_06  10_52_01  3121.0     104.518890
  314  2018_02_06  10_52_11  3131.0     104.515660
  315  2018_02_06  10_52_21  3141.0     104.511980
  316  2018_02_06  10_52_31  3151.0     104.508020
  317  2018_02_06  10_52_41  3161.0     104.504700
  318  2018_02_06  10_52_51  3171.0     104.501590
  319  2018_02_06  10_53_01  3181.0     104.498240
  320  2018_02_06  10_53_11  3191.0     104.494570
  321  2018_02_06  10_53_21  3201.0     104.490780
  322  2018_02_06  10_53_31  3211.0     104.487840
  323  2018_02_06  10_53_41  3221.0     104.484290
  324  2018_02_06  10_53_51  3231.0     104.480910
  325  2018_02_06  10_54_01  3241.0     104.477590
  326  2018_02_06  10_54_11  3251.0     104.474720
  327  2018_02_06  10_54_21  3261.0     104.471130
  328  2018_02_06  10_54_31  3271.0     104.467730
  329  2018_02_06  10_54_41  3281.0     104.464230
  330  2018_02_06  10_54_51  3291.0     104.461380
  331  2018_02_06  10_55_01  3301.0     104.458500
  332  2018_02_06  10_55_11  3311.0     104.454660
  333  2018_02_06  10_55_21  3321.0     104.452010
  334  2018_02_06  10_55_31  3331.0     104.449110
  335  2018_02_06  10_55_41  3341.0     104.445990
  336  2018_02_06  10_55_51  3351.0     104.442760
  337  2018_02_06  10_56_01  3361.0     104.439590
  338  2018_02_06  10_56_11  3371.0     104.436920
  339  2018_02_06  10_56_21  3381.0     104.433660
  340  2018_02_06  10_56_31  3391.0     104.431190
  341  2018_02_06  10_56_41  3401.0     104.427670
  342  2018_02_06  10_56_51  3411.0     104.425580
  343  2018_02_06  10_57_01  3421.0     104.422120
  344  2018_02_06  10_57_11  3431.0     104.419410
  345  2018_02_06  10_57_21  3441.0     104.416510
  346  2018_02_06  10_57_31  3451.0     104.413420
  347  2018_02_06  10_57_41  3461.0     104.410900
  348  2018_02_06  10_57_51  3471.0     104.408550
  349  2018_02_06  10_58_01  3481.0     104.405490
  350  2018_02_06  10_58_11  3491.0     104.402590
  351  2018_02_06  10_58_21  3501.0     104.400350
  352  2018_02_06  10_58_31  3511.0     104.397510
  353  2018_02_06  10_58_41  3521.0     104.394860
  354  2018_02_06  10_58_51  3531.0     104.392510
  355  2018_02_06  10_59_01  3541.0     104.390100
  356  2018_02_06  10_59_11  3551.0     104.386790
  357  2018_02_06  10_59_21  3561.0     104.384440
  358  2018_02_06  10_59_31  3571.0     104.382200
  359  2018_02_06  10_59_41  3581.0     104.379880
  360  2018_02_06  10_59_51  3591.0     104.377270
  361  2018_02_06  11_00_01  3601.0     104.374600
  362  2018_02_06  11_00_11  3611.0     104.372130
  363  2018_02_06  11_00_21  3621.0     104.369960
  364  2018_02_06  11_00_31  3631.0     104.366840
  365  2018_02_06  11_00_41  3641.0     104.364880
  366  2018_02_06  11_00_51  3651.0     104.362290
  367  2018_02_06  11_01_01  3661.0     104.360000
  368  2018_02_06  11_01_11  3671.0     104.358060
  369  2018_02_06  11_01_21  3681.0     104.355300
  370  2018_02_06  11_01_31  3691.0     104.353510
  371  2018_02_06  11_01_41  3701.0     104.351310
  372  2018_02_06  11_01_51  3711.0     104.348810
  373  2018_02_06  11_02_01  3721.0     104.346550
  374  2018_02_06  11_02_11  3731.0     104.344440
  375  2018_02_06  11_02_21  3741.0     104.341910
  376  2018_02_06  11_02_31  3751.0     104.339740
  377  2018_02_06  11_02_41  3761.0     104.338090
  378  2018_02_06  11_02_51  3771.0     104.335100
  379  2018_02_06  11_03_01  3781.0     104.333340
  380  2018_02_06  11_03_11  3791.0     104.331100
  381  2018_02_06  11_03_21  3801.0     104.329400
  382  2018_02_06  11_03_31  3811.0     104.327080
  383  2018_02_06  11_03_41  3821.0     104.324990
  384  2018_02_06  11_03_51  3831.0     104.322530
  385  2018_02_06  11_04_01  3841.0     104.320910
  386  2018_02_06  11_04_11  3851.0     104.318330
  387  2018_02_06  11_04_21  3861.0     104.316390
  388  2018_02_06  11_04_31  3871.0     104.314830
  389  2018_02_06  11_04_41  3881.0     104.312980
  390  2018_02_06  11_04_51  3891.0     104.310840
  391  2018_02_06  11_05_01  3901.0     104.308550
  392  2018_02_06  11_05_11  3911.0     104.307050
  393  2018_02_06  11_05_21  3921.0     104.305020
  394  2018_02_06  11_05_31  3931.0     104.303200
  395  2018_02_06  11_05_41  3941.0     104.301320
  396  2018_02_06  11_05_51  3951.0     104.300120
  397  2018_02_06  11_06_01  3961.0     104.297270
  398  2018_02_06  11_06_11  3971.0     104.295800
  399  2018_02_06  11_06_21  3981.0     104.293660
  400  2018_02_06  11_06_31  3991.0     104.292070
  401  2018_02_06  11_06_41  4001.0     104.290460
  402  2018_02_06  11_06_51  4011.0     104.288610
  403  2018_02_06  11_07_01  4021.0     104.286760
  404  2018_02_06  11_07_11  4031.0     104.284410
  405  2018_02_06  11_07_21  4041.0     104.283170
  406  2018_02_06  11_07_31  4051.0     104.281850
  407  2018_02_06  11_07_41  4061.0     104.279830
  408  2018_02_06  11_07_51  4071.0     104.277830
  409  2018_02_06  11_08_01  4081.0     104.276710
  410  2018_02_06  11_08_11  4091.0     104.275070
  411  2018_02_06  11_08_21  4101.0     104.272890
  412  2018_02_06  11_08_31  4111.0     104.271780
  413  2018_02_06  11_08_41  4121.0     104.269870
  414  2018_02_06  11_08_51  4131.0     104.267900
  415  2018_02_06  11_09_01  4141.0     104.266700
  416  2018_02_06  11_09_11  4151.0     104.265020
  417  2018_02_06  11_09_21  4161.0     104.263730
  418  2018_02_06  11_09_31  4171.0     104.261590
  419  2018_02_06  11_09_41  4181.0     104.259850
  420  2018_02_06  11_09_51  4191.0     104.258530
  421  2018_02_06  11_10_01  4201.0     104.257360
  422  2018_02_06  11_10_11  4211.0     104.255510
  423  2018_02_06  11_10_21  4221.0     104.254300
  424  2018_02_06  11_10_31  4231.0     104.252420
  425  2018_02_06  11_10_41  4241.0     104.250900
  426  2018_02_06  11_10_51  4251.0     104.248990
  427  2018_02_06  11_11_01  4261.0     104.247810
  428  2018_02_06  11_11_11  4271.0     104.246260
  429  2018_02_06  11_11_21  4281.0     104.245260
  430  2018_02_06  11_11_31  4291.0     104.243760
  431  2018_02_06  11_11_41  4301.0     104.241850
  432  2018_02_06  11_11_51  4311.0     104.241210
  433  2018_02_06  11_12_01  4321.0     104.239000
  434  2018_02_06  11_12_11  4331.0     104.237860
  435  2018_02_06  11_12_21  4341.0     104.236570
  436  2018_02_06  11_12_31  4351.0     104.235210
  437  2018_02_06  11_12_41  4361.0     104.233890
  438  2018_02_06  11_12_51  4371.0     104.232540
  439  2018_02_06  11_13_01  4381.0     104.230960
  440  2018_02_06  11_13_11  4391.0     104.229750
  441  2018_02_06  11_13_21  4401.0     104.228430
  442  2018_02_06  11_13_31  4411.0     104.227640
  443  2018_02_06  11_13_41  4421.0     104.226170
  444  2018_02_06  11_13_51  4431.0     104.225350
  445  2018_02_06  11_14_01  4441.0     104.223580
  446  2018_02_06  11_14_11  4451.0     104.222560
  447  2018_02_06  11_14_21  4461.0     104.220940
  448  2018_02_06  11_14_31  4471.0     104.219940
  449  2018_02_06  11_14_41  4481.0     104.218920
  450  2018_02_06  11_14_51  4491.0     104.217330
  451  2018_02_06  11_15_01  4501.0     104.216130
  452  2018_02_06  11_15_11  4511.0     104.214830
  453  2018_02_06  11_15_21  4521.0     104.213340
  454  2018_02_06  11_15_31  4531.0     104.212340
  455  2018_02_06  11_15_41  4541.0     104.211540
  456  2018_02_06  11_15_51  4551.0     104.210250
  457  2018_02_06  11_16_01  4561.0     104.209190
  458  2018_02_06  11_16_11  4571.0     104.208140
  459  2018_02_06  11_16_21  4581.0     104.207020
  460  2018_02_06  11_16_31  4591.0     104.205820
  461  2018_02_06  11_16_41  4601.0     104.204850
  462  2018_02_06  11_16_51  4611.0     104.203670
  463  2018_02_06  11_17_01  4621.0     104.202380
  464  2018_02_06  11_17_11  4631.0     104.201700
  465  2018_02_06  11_17_21  4641.0     104.200090
  466  2018_02_06  11_17_31  4651.0     104.198860
  467  2018_02_06  11_17_41  4661.0     104.198300
  468  2018_02_06  11_17_51  4671.0     104.197510
  469  2018_02_06  11_18_01  4681.0     104.196040
  470  2018_02_06  11_18_11  4691.0     104.195010
  471  2018_02_06  11_18_21  4701.0     104.194010
  472  2018_02_06  11_18_31  4711.0     104.193360
  473  2018_02_06  11_18_41  4721.0     104.192040
  474  2018_02_06  11_18_51  4731.0     104.191190
  475  2018_02_06  11_19_01  4741.0     104.189630
  476  2018_02_06  11_19_11  4751.0     104.189580
  477  2018_02_06  11_19_21  4761.0     104.188020
  478  2018_02_06  11_19_31  4771.0     104.187260
  479  2018_02_06  11_19_41  4781.0     104.186290
  480  2018_02_06  11_19_51  4791.0     104.185260
  481  2018_02_06  11_20_01  4801.0     104.184110
  482  2018_02_06  11_20_11  4811.0     104.183470
  483  2018_02_06  11_20_21  4821.0     104.182440
  484  2018_02_06  11_20_31  4831.0     104.181820
  485  2018_02_06  11_20_41  4841.0     104.180650
  486  2018_02_06  11_20_51  4851.0     104.179300
  487  2018_02_06  11_21_01  4861.0     104.179000
  488  2018_02_06  11_21_11  4871.0     104.178180
  489  2018_02_06  11_21_21  4881.0     104.177040
  490  2018_02_06  11_21_31  4891.0     104.175630
  491  2018_02_06  11_21_41  4901.0     104.174770
  492  2018_02_06  11_21_51  4911.0     104.174010
  493  2018_02_06  11_22_01  4921.0     104.173100
  494  2018_02_06  11_22_11  4931.0     104.172250
  495  2018_02_06  11_22_21  4941.0     104.171510
  496  2018_02_06  11_22_31  4951.0     104.170780
  497  2018_02_06  11_22_41  4961.0     104.169750
  498  2018_02_06  11_22_51  4971.0     104.168520
  499  2018_02_06  11_23_01  4981.0     104.167930
  500  2018_02_06  11_23_11  4991.0     104.167670
  501  2018_02_06  11_23_21  5001.0     104.166580
  502  2018_02_06  11_23_31  5011.0     104.165850
  503  2018_02_06  11_23_41  5021.0     104.165170
  504  2018_02_06  11_23_51  5031.0     104.164350
  505  2018_02_06  11_24_01  5041.0     104.163200
  506  2018_02_06  11_24_11  5051.0     104.162670
  507  2018_02_06  11_24_21  5061.0     104.162410
  508  2018_02_06  11_24_31  5071.0     104.161500
  509  2018_02_06  11_24_41  5081.0     104.160410
  510  2018_02_06  11_24_51  5091.0     104.159410
  511  2018_02_06  11_25_01  5101.0     104.158970
  512  2018_02_06  11_25_11  5111.0     104.158710
  513  2018_02_06  11_25_21  5121.0     104.157590
  514  2018_02_06  11_25_31  5131.0     104.156830
  515  2018_02_06  11_25_41  5141.0     104.156240
  516  2018_02_06  11_25_51  5151.0     104.155600
  517  2018_02_06  11_26_01  5161.0     104.155070
  518  2018_02_06  11_26_11  5171.0     104.154270
  519  2018_02_06  11_26_21  5181.0     104.153390
  520  2018_02_06  11_26_31  5191.0     104.152630
  521  2018_02_06  11_26_41  5201.0     104.152480
  522  2018_02_06  11_26_51  5211.0     104.151780
  523  2018_02_06  11_27_01  5221.0     104.150690
  524  2018_02_06  11_27_11  5231.0     104.150310
  525  2018_02_06  11_27_21  5241.0     104.149780
  526  2018_02_06  11_27_31  5251.0     104.149340
  527  2018_02_06  11_27_41  5261.0     104.148250
  528  2018_02_06  11_27_51  5271.0     104.147730
  529  2018_02_06  11_28_01  5281.0     104.146870
  530  2018_02_06  11_28_11  5291.0     104.146110
  531  2018_02_06  11_28_21  5301.0     104.145200
  532  2018_02_06  11_28_31  5311.0     104.144520
  533  2018_02_06  11_28_41  5321.0     104.143610
  534  2018_02_06  11_28_51  5331.0     104.143140
  535  2018_02_06  11_29_01  5341.0     104.142290
  536  2018_02_06  11_29_11  5351.0     104.142410
  537  2018_02_06  11_29_21  5361.0     104.141260
  538  2018_02_06  11_29_31  5371.0     104.140380
  539  2018_02_06  11_29_41  5381.0     104.140090
  540  2018_02_06  11_29_51  5391.0     104.139500
